Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-03-03,138.78,139.83,138.59,139.78,21571121.0,0.0,1.0,132.45790060292003,133.46006803074152,132.27655602074282,133.41234577227382,21571121.0
2017-03-02,140.0,140.2786,138.76,138.96,26210984.0,0.0,1.0,133.62232370953166,133.88823213371364,132.43881169953295,132.62970073340372,26210984.0
2017-03-01,137.89,140.15,137.595,139.79,36414585.0,0.0,1.0,131.60844440219512,133.76549048493473,131.32688307723578,133.42189022396735,36414585.0
2017-02-28,137.08,137.435,136.7,136.99,23482860.0,0.0,1.0,130.83534381501858,131.17417185013917,130.4726546506641,130.74944374977673,23482860.0
2017-02-27,137.14,137.435,136.28,136.93,20257426.0,0.0,1.0,130.89261052517978,131.17417185013917,130.07178767953553,130.6921770396155,20257426.0
2017-02-24,135.91,136.66,135.28,136.66,21776585.0,0.0,1.0,129.71864296687463,130.43447684388997,129.11734251018174,130.43447684388997,21776585.0
2017-02-23,137.38,137.48,136.3,136.53,20788186.0,0.0,1.0,131.1216773658247,131.21712188276007,130.09087658292262,130.31039897187398,20788186.0
2017-02-22,136.43,137.12,136.11,137.11,20836932.0,0.0,1.0,130.2149544549386,130.87352162179272,129.9095320007454,130.8639771700992,20836932.0
2017-02-21,136.23,136.75,135.98,136.7,24507156.0,0.0,1.0,130.02406542106783,130.5203769091318,129.78545412872938,130.4726546506641,24507156.0
2017-02-17,135.1,135.83,135.1,135.72,22198197.0,0.0,1.0,128.94554237969805,129.64228735332634,128.94554237969805,129.5372983846974,22198197.0
2017-02-16,135.67,135.9,134.8398,135.345,22584555.0,0.0,1.0,129.4895761262297,129.7090985151811,128.6971957466322,129.17938144618972,22584555.0
2017-02-15,135.52,136.27,134.62,135.51,35623100.0,0.0,1.0,129.34640935082666,130.062243227842,128.48740869840822,129.3368648991331,35623100.0
2017-02-14,133.47,135.09,133.25,135.02,33226223.0,0.0,1.0,127.38979675365135,128.93599792800453,127.17981881639352,128.86918676614974,33226223.0
2017-02-13,133.08,133.82,132.75,133.29,23035421.0,0.0,1.0,127.01756313760339,127.72385256292517,126.70259623171663,127.21799662316766,23035421.0
2017-02-10,132.46,132.94,132.05,132.12,20065458.0,0.0,1.0,126.42580713260404,126.88394081389384,126.03448461316897,126.10129577502373,20065458.0
2017-02-09,131.65,132.445,131.12,132.42,28349859.0,0.57,1.0,125.65270654542745,126.41149045506371,125.14685060566994,126.38762932582986,28349859.0
2017-02-08,131.35,132.22,131.22,132.04,23004072.0,0.0,1.0,124.82904813856496,125.65585645132136,124.70550206884275,125.48479266247519,23004072.0
2017-02-07,130.54,132.09,130.45,131.53,38183841.0,0.0,1.0,124.05926108875728,125.53231038159913,123.97372919433421,125.00011192741111,38183841.0
2017-02-06,129.13,130.5,128.9,130.29,26845924.0,0.0,1.0,122.71926140946245,124.02124691345814,122.50067990149238,123.82167249313763,26845924.0
2017-02-03,128.31,129.19,128.16,129.08,24507301.0,0.0,1.0,121.93997081583,122.77628267241117,121.7974176584582,122.67174369033853,24507301.0
2017-02-02,127.975,129.39,127.78,128.53,33710411.0,0.0,1.0,121.62160209769966,122.96635354890688,121.43628299311634,122.14904877997529,33710411.0
2017-02-01,127.03,130.49,127.01,128.75,111985040.0,0.0,1.0,120.72351720625738,124.01174336963336,120.70451011860781,122.35812674412058,111985040.0
2017-01-31,121.15,121.39,120.62,121.35,49200993.0,0.0,1.0,115.13543343728318,115.36351848907805,114.63174561456952,115.3255043137789,49200993.0
2017-01-30,120.93,121.63,120.66,121.63,30377503.0,0.0,1.0,114.92635547313789,115.5916035408729,114.66975978986865,115.5916035408729,30377503.0
2017-01-27,122.14,122.35,121.6,121.95,20562944.0,0.0,1.0,116.076284275937,116.2758586962575,115.56309290939855,115.89571694326607,20562944.0
2017-01-26,121.67,122.44,121.6,121.94,26337576.0,0.0,1.0,115.62961771617205,116.36139059068057,115.56309290939855,115.88621339944127,26337576.0
2017-01-25,120.42,122.1,120.28,121.88,32586673.0,0.0,1.0,114.4416747380738,116.03827010063785,114.30862512452678,115.82919213649255,32586673.0
2017-01-24,119.55,120.1,119.5,119.97,23211038.0,0.0,1.0,113.6148664253174,114.13756133568063,113.56734870619347,114.01401526595842,23211038.0
2017-01-23,120.0,120.81,119.77,120.08,22050218.0,0.0,1.0,114.04252589743278,114.81231294724046,113.8239443894627,114.11855424803106,22050218.0
2017-01-20,120.45,120.45,119.7346,120.0,32597892.0,0.0,1.0,114.47018536954815,114.47018536954815,113.79030184432295,114.04252589743278,32597892.0
2017-01-19,119.4,120.09,119.37,119.78,25597291.0,0.0,1.0,113.47231326794562,114.12805779185585,113.44380263647126,113.83344793328749,25597291.0
2017-01-18,120.0,120.5,119.71,119.99,23712961.0,0.0,1.0,114.04252589743278,114.51770308867208,113.76692312651397,114.03302235360799,23712961.0
2017-01-17,118.34,120.24,118.22,120.0,34439843.0,0.0,1.0,112.46493762251829,114.27061094922765,112.35089509662086,114.04252589743278,34439843.0
2017-01-13,119.11,119.62,118.81,119.04,26111948.0,0.0,1.0,113.19671049702681,113.68139123209092,112.91160418228324,113.13018569025333,26111948.0
2017-01-12,118.895,119.3,118.21,119.25,27086220.0,0.0,1.0,112.99238430479392,113.37727782969775,112.34139155279607,113.32976011057383,27086220.0
2017-01-11,118.74,119.93,118.6,119.75,27588593.0,0.0,1.0,112.84507937550973,113.97600109065928,112.71202976196273,113.80493730181313,27588593.0
2017-01-10,118.77,119.38,118.3,119.11,24462051.0,0.0,1.0,112.87359000698409,113.45330618029604,112.42692344721914,113.19671049702681,24462051.0
2017-01-09,117.95,119.43,117.94,118.99,33561948.0,0.0,1.0,112.09429941335164,113.50082389941998,112.08479586952684,113.08266797112938,33561948.0
2017-01-06,116.78,118.16,116.47,117.91,31751900.0,0.0,1.0,110.98238478585166,112.29387383367214,110.6877749272833,112.05628523805248,31751900.0
2017-01-05,115.92,116.8642,115.81,116.61,22193587.0,0.0,1.0,110.16508001692007,111.06240462485636,110.06054103484742,110.8208245408303,22193587.0
2017-01-04,115.85,116.51,115.75,116.02,21118116.0,0.0,1.0,110.09855521014656,110.72578910258245,110.0035197718987,110.26011545516792,21118116.0
2017-01-03,115.8,116.33,114.76,116.15,28781865.0,0.0,1.0,110.05103749102263,110.55472531373628,109.06266893324488,110.38366152489014,28781865.0
2016-12-30,116.65,117.2,115.43,115.82,30586265.0,0.0,1.0,110.85883871612945,111.38153362649268,109.69940636950555,110.0700445786722,30586265.0
2016-12-29,116.45,117.1095,116.4,116.73,15039519.0,0.0,1.0,110.66876783963373,111.29552655487836,110.6212501205098,110.93486706672773,15039519.0
2016-12-28,117.52,118.0166,116.2,116.76,20905892.0,0.0,1.0,111.68564702888582,112.1575930152247,110.43117924401407,110.9633776982021,20905892.0
2016-12-27,116.52,117.8,116.49,117.26,18296855.0,0.0,1.0,110.73529264640722,111.95174625597984,110.70678201493287,111.4385548894414,18296855.0
2016-12-23,115.59,116.52,115.59,116.52,14249484.0,0.0,1.0,109.85146307070212,110.73529264640722,109.85146307070212,110.73529264640722,14249484.0
2016-12-22,116.35,116.51,115.64,116.29,26085854.0,0.0,1.0,110.57373240138585,110.72578910258245,109.89898078982606,110.51671113843716,26085854.0
2016-12-21,116.8,117.4,116.78,117.06,23783165.0,0.0,1.0,111.00139187350123,111.57160450298841,110.98238478585166,111.24848401294568,23783165.0
2016-12-20,116.74,117.5,116.68,116.95,21424965.0,0.0,1.0,110.94437061055251,111.66663994123626,110.88734934760382,111.14394503087303,21424965.0
2016-12-19,115.8,117.38,115.75,116.64,27779423.0,0.0,1.0,110.05103749102263,111.55259741533882,110.0035197718987,110.84933517230466,27779423.0
2016-12-16,116.47,116.5,115.645,115.97,44351134.0,0.0,1.0,110.6877749272833,110.71628555875766,109.90373256173844,110.21259773604399,44351134.0
2016-12-15,115.38,116.73,115.23,115.82,46524544.0,0.0,1.0,109.65188865038161,110.93486706672773,109.50933549300983,110.0700445786722,46524544.0
2016-12-14,115.04,116.2,114.98,115.19,34031834.0,0.0,1.0,109.3287681603389,110.43117924401407,109.27174689739017,109.47132131771068,34031834.0
2016-12-13,113.84,115.92,113.75,115.19,43733811.0,0.0,1.0,108.18834290136456,110.16508001692007,108.1028110069415,109.47132131771068,43733811.0
2016-12-12,113.29,115.0,112.49,113.3,26374377.0,0.0,1.0,107.66564799100134,109.29075398503974,106.90536448501844,107.67515153482611,26374377.0
2016-12-09,112.31,114.7,112.31,113.95,34402627.0,0.0,1.0,106.7343006961723,109.00564767029617,106.7343006961723,108.29288188343722,34402627.0
2016-12-08,110.86,112.43,110.6,112.12,27068316.0,0.0,1.0,105.35628684157831,106.84834322206973,105.10919470213388,106.55373336350137,27068316.0
2016-12-07,109.26,111.19,109.16,111.03,29998719.0,0.0,1.0,103.83571982961254,105.66990378779626,103.74068439136468,105.51784708659967,29998719.0
2016-12-06,109.5,110.36,109.19,109.95,26195462.0,0.0,1.0,104.0638048814074,104.88110965033901,103.76919502283904,104.49146435352279,26195462.0
2016-12-05,110.0,110.03,108.25,109.11,34324540.0,0.0,1.0,104.53898207264672,104.56749270412108,102.87586190330916,103.69316667224075,34324540.0
2016-12-02,109.17,110.09,108.85,109.9,26527997.0,0.0,1.0,103.75018793518947,104.62451396706979,103.44607453279632,104.44394663439886,26527997.0
2016-12-01,110.365,110.94,109.03,109.49,37086862.0,0.0,1.0,104.8858614222514,105.4323151921766,103.61713832164247,104.05430133758261,37086862.0
2016-11-30,111.56,112.2,110.27,110.52,36162258.0,0.0,1.0,106.02153490931335,106.62976171409964,104.79557775591593,105.03316635153558,36162258.0
2016-11-29,110.78,112.03,110.07,111.46,28528750.0,0.0,1.0,105.28025849098003,106.46820146907828,104.6055068794202,105.92649947106547,28528750.0
2016-11-28,111.43,112.465,111.39,111.57,27193983.0,0.0,1.0,105.89798883959112,106.88160562545649,105.85997466429198,106.03103845313812,27193983.0
2016-11-25,111.13,111.87,110.95,111.79,11475922.0,0.0,1.0,105.61288252484754,106.31614476788171,105.4418187360014,106.24011641728343,11475922.0
2016-11-23,111.36,111.51,110.33,111.23,27426394.0,0.0,1.0,105.83146403281762,105.97401719018941,104.85259901886465,105.7079179630954,27426394.0
2016-11-22,111.95,112.42,111.4,111.8,25965534.0,0.0,1.0,106.39217311848,106.83883967824494,105.86947820811677,106.24961996110821,25965534.0
2016-11-21,110.12,111.99,110.01,111.73,29264571.0,0.0,1.0,104.65302459854415,106.43018729377914,104.54848561647151,106.18309515433471,29264571.0
2016-11-18,109.72,110.54,109.66,110.06,28428917.0,0.0,1.0,104.2728828455527,105.05217343918517,104.21586158260398,104.59600333559543,28428917.0
2016-11-17,109.81,110.35,108.83,109.95,27632003.0,0.0,1.0,104.35841473997579,104.87160610651422,103.42706744514675,104.49146435352279,27632003.0
2016-11-16,106.7,110.23,106.6,109.99,58840522.0,0.0,1.0,101.40281261046731,104.7575635806168,101.30777717221945,104.52947852882193,58840522.0
2016-11-15,106.57,107.68,106.1593,107.11,32264510.0,0.0,1.0,101.27926654074508,102.33415990529635,100.88895599586112,101.79245790728353,32264510.0
2016-11-14,107.32,107.809,104.08,105.71,51175504.0,0.0,1.0,101.99203232760404,102.45675562063609,98.91288412837336,100.46196177181349,51175504.0
2016-11-11,106.92,108.87,106.55,108.43,34143898.0,0.0,1.0,101.6118905746126,103.46508162044589,101.26025945309551,103.04692569215531,34143898.0
2016-11-10,111.09,111.09,105.83,107.79,57134541.0,0.0,1.0,105.5748683495484,105.5748683495484,100.57600429771092,102.438698887369,57134541.0
2016-11-09,109.88,111.32,108.05,110.88,59176361.0,0.0,1.0,104.42493954674927,105.79344985751847,102.68579102681343,105.37529392922788,59176361.0
2016-11-08,110.31,111.72,109.7,111.06,24254179.0,0.0,1.0,104.83359193121508,106.17359161050992,104.25387575790313,105.54635771807403,24254179.0
2016-11-07,110.08,110.51,109.46,110.41,32560000.0,0.0,1.0,104.615010423245,105.0236628077108,104.02579070610825,104.92862736946294,32560000.0
2016-11-04,108.53,110.25,108.11,108.84,30836997.0,0.0,1.0,103.14196113040316,104.77657066826636,102.74281228976214,103.43657098897154,30836997.0
2016-11-03,110.98,111.46,109.55,109.83,26932602.0,0.57,1.0,105.47032936747576,105.92649947106547,104.11132260053134,104.37742182762535,26932602.0
2016-11-02,111.4,112.35,111.23,111.59,28331709.0,0.0,1.0,105.32286948910748,106.22104476751548,105.16214338665552,105.50250454478908,28331709.0
2016-11-01,113.46,113.77,110.53,111.49,43825812.0,0.0,1.0,107.27049167176062,107.56358044682008,104.50033002361803,105.40795977864086,43825812.0
2016-10-31,113.65,114.23,113.2,113.54,26419398.0,0.0,1.0,107.45012672744224,107.99848637110186,107.02467527977528,107.3461274846792,26419398.0
2016-10-28,113.87,115.21,113.45,113.72,37861662.0,0.0,1.0,107.6581252129683,108.92502507935433,107.26103719514582,107.51630806374598,37861662.0
2016-10-27,115.39,115.86,114.1,114.48,34562045.0,0.0,1.0,109.09520565842111,109.5395660593177,107.87557817510918,108.23484828647238,34562045.0
2016-10-26,114.31,115.7,113.31,115.59,66134219.0,0.0,1.0,108.07412218402042,109.38829443348057,107.12867452253832,109.28429519071753,66134219.0
2016-10-25,117.95,118.36,117.31,118.25,48128970.0,0.0,1.0,111.51555167181533,111.903185213023,110.91046516846677,111.79918597025996,48128970.0
2016-10-24,117.1,117.74,117.0,117.65,23538673.0,0.0,1.0,110.71192115955552,111.31700766290408,110.61737639340731,111.23191737337069,23538673.0
2016-10-21,116.81,116.91,116.28,116.6,23192665.0,0.0,1.0,110.43774133772571,110.53228610387391,109.93665407714019,110.23919732881446,23192665.0
2016-10-20,116.86,117.38,116.33,117.06,24125801.0,0.0,1.0,110.48501372079981,110.97664650477051,109.98392646021429,110.67410325309625,24125801.0
