,AAPL,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2016-03-29 20:00:00+00:00,107.68,2.2478942268653626,-8.40369728232005,-1.5930239540870603,9.015931528521518e+103,4.553023028403614,0.0072097747368337125,-1077.3484000000171,-1435982.528232006,695612.8,695612.8,0.0,-0.9395478684158457,695612.8,695612.8,1,-3.685806769702094,8.950284527980928,-0.9395478684158457,"[{'status': 1, 'created': Timestamp('2016-03-28 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-03-29 20:00:00+0000', tz='UTC'), 'id': 'e32ab0d4b5744790b57115347a49361b', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-03-29 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-03-29 20:00:00+0000', tz='UTC'), 'id': '6a1ed476363b41f8b8b359b33818d137', 'filled': 0}]",2016-03-29 20:00:00+00:00,2016-03,2016-03-29 13:31:00+00:00,16059.95160000003,-740369.7282320058,"[{'amount': 6460, 'last_sale_price': 107.68, 'cost_basis': 237.7681932247686, 'sid': Equity(0 [AAPL])}]",-0.02123125523520797,-0.32404383405262516,0.0,0.0,0,-0.3343981883457822,-1434905.1798320059,678475.5,678475.5,647,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': 'e32ab0d4b5744790b57115347a49361b', 'price': 107.73384, 'dt': Timestamp('2016-03-29 20:00:00+0000', tz='UTC')}]",0.0
2016-03-30 20:00:00+00:00,109.56,2.2461721939037096,-8.282254860320048,-1.5996905292068269,1.2831119579065477e+104,4.549621885806029,0.007222781830095383,-1096.157799999928,-1437078.6860320058,708853.2000000001,708853.2000000001,0.0,-0.9733979565346409,708853.2000000001,708853.2000000001,1,-3.685806769702094,8.950284527980928,-0.9733979565346409,"[{'status': 1, 'created': Timestamp('2016-03-29 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-03-30 20:00:00+0000', tz='UTC'), 'id': '6a1ed476363b41f8b8b359b33818d137', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-03-30 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-03-30 20:00:00+0000', tz='UTC'), 'id': '3e4f7363439840109f51ccf7348527a5', 'filled': 0}]",2016-03-30 20:00:00+00:00,2016-03,2016-03-30 13:31:00+00:00,12144.242200000095,-728225.4860320057,"[{'amount': 6470, 'last_sale_price': 109.56, 'cost_basis': 237.57012148871794, 'sid': Equity(0 [AAPL])}]",-0.016402942660824982,-0.3266317198577976,0.0,0.0,0,-0.3370670134792342,-1435982.528232006,695612.8,695612.8,648,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '6a1ed476363b41f8b8b359b33818d137', 'price': 109.61478, 'dt': Timestamp('2016-03-30 20:00:00+0000', tz='UTC')}]",0.0
2016-03-31 20:00:00+00:00,108.99,2.2444438705559717,-8.319139409820048,-1.5960980499880248,1.863566748788019e+104,4.54613343858992,0.007219198132221012,-1090.4549499999266,-1438169.1409820057,706255.2,706255.2,0.0,-0.9649429536106668,706255.2,706255.2,1,-3.685806769702094,8.950284527980928,-0.9649429536106668,"[{'status': 1, 'created': Timestamp('2016-03-30 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-03-31 20:00:00+0000', tz='UTC'), 'id': '3e4f7363439840109f51ccf7348527a5', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-03-31 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-03-31 20:00:00+0000', tz='UTC'), 'id': '60822c19b1954c47aed6933706777e33', 'filled': 0}]",2016-03-31 20:00:00+00:00,2016-03,2016-03-31 13:31:00+00:00,-3688.454950000043,-731913.9409820058,"[{'amount': 6480, 'last_sale_price': 108.99, 'cost_basis': 237.37178101574153, 'sid': Equity(0 [AAPL])}]",0.005064990199804553,-0.32550332358305006,0.0,0.0,0,-0.3359029906404885,-1437078.6860320058,708853.2000000001,708853.2000000001,649,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '3e4f7363439840109f51ccf7348527a5', 'price': 109.044495, 'dt': Timestamp('2016-03-31 20:00:00+0000', tz='UTC')}]",0.0
2016-04-01 20:00:00+00:00,109.99,2.242717112138469,-8.254345009320048,-1.5962595412383607,3.0521676681734254e+104,4.5437500984455435,0.007197521390080719,-1100.4599500000477,-1439269.6009320058,713835.1,713835.1,0.0,-0.9840104090485035,713835.1,713835.1,1,-3.685806769702094,8.950284527980928,-0.9840104090485035,"[{'status': 1, 'created': Timestamp('2016-03-31 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-01 20:00:00+0000', tz='UTC'), 'id': '60822c19b1954c47aed6933706777e33', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-04-01 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-01 20:00:00+0000', tz='UTC'), 'id': '5f46bedc702c450b85f90b615688f7f1', 'filled': 0}]",2016-04-01 20:00:00+00:00,2016-04,2016-04-01 13:31:00+00:00,6479.440049999976,-725434.5009320058,"[{'amount': 6490, 'last_sale_price': 109.99, 'cost_basis': 237.17559336394532, 'sid': Equity(0 [AAPL])}]",-0.008852734846540256,-0.32678312961991784,0.0,0.0,0,-0.33722266152687397,-1438169.1409820057,706255.2,706255.2,650,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '60822c19b1954c47aed6933706777e33', 'price': 110.044995, 'dt': Timestamp('2016-04-01 20:00:00+0000', tz='UTC')}]",0.0
2016-04-04 20:00:00+00:00,111.12,2.2409957588015748,-8.181013665320048,-1.59129910011198,5.7020540165329086e+104,4.546805690002143,0.0071239171404371485,-1111.7656000000425,-1440381.3665320058,722280.0,722280.0,0.0,-1.0058190022505797,722280.0,722280.0,1,-3.685806769702094,8.950284527980928,-1.0058190022505797,"[{'status': 1, 'created': Timestamp('2016-04-01 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-04 20:00:00+0000', tz='UTC'), 'id': '5f46bedc702c450b85f90b615688f7f1', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-04-04 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-04 20:00:00+0000', tz='UTC'), 'id': '1a23822496f643faae162ad7d6dc81db', 'filled': 0}]",2016-04-04 20:00:00+00:00,2016-04,2016-04-04 13:31:00+00:00,7333.134399999981,-718101.3665320058,"[{'amount': 6500, 'last_sale_price': 111.12, 'cost_basis': 236.98174869723155, 'sid': Equity(0 [AAPL])}]",-0.010108609930432944,-0.32827788503474364,0.0,0.0,0,-0.33876402421817015,-1439269.6009320058,713835.1,713835.1,651,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '5f46bedc702c450b85f90b615688f7f1', 'price': 111.17556, 'dt': Timestamp('2016-04-04 20:00:00+0000', tz='UTC')}]",0.0
2016-04-05 20:00:00+00:00,109.81,2.23929274892774,-8.266169255820046,-1.5702737412596839,6.326901618132817e+104,4.54903857753802,0.007004689469678988,-1098.6590499999002,-1441480.0255820057,714863.1,714863.1,0.0,-0.9838239033964269,714863.1,714863.1,1,-3.685806769702094,8.950284527980928,-0.9838239033964269,"[{'status': 1, 'created': Timestamp('2016-04-04 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-05 20:00:00+0000', tz='UTC'), 'id': '1a23822496f643faae162ad7d6dc81db', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-04-05 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-05 20:00:00+0000', tz='UTC'), 'id': 'cf1325a9c6da438782b6270485e007e5', 'filled': 0}]",2016-04-05 20:00:00+00:00,2016-04,2016-04-05 13:31:00+00:00,-8515.559049999923,-726616.9255820058,"[{'amount': 6510, 'last_sale_price': 109.81, 'cost_basis': 236.7864862645169, 'sid': Equity(0 [AAPL])}]",0.011858435935200529,-0.32597689575659544,0.0,0.0,0,-0.3363919690256957,-1440381.3665320058,722280.0,722280.0,652,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '1a23822496f643faae162ad7d6dc81db', 'price': 109.86490500000001, 'dt': Timestamp('2016-04-05 20:00:00+0000', tz='UTC')}]",0.0
2016-04-06 20:00:00+00:00,110.96,2.2375795705066714,-8.191309903820045,-1.5736885569933934,9.072473917470368e+104,4.545623944438122,0.0070102805153950285,-1110.1647999999113,-1442590.1903820056,723459.2,723459.2,0.0,-1.0060186665237374,723459.2,723459.2,1,-3.685806769702094,8.950284527980928,-1.0060186665237374,"[{'status': 1, 'created': Timestamp('2016-04-05 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-06 20:00:00+0000', tz='UTC'), 'id': 'cf1325a9c6da438782b6270485e007e5', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-04-06 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-06 20:00:00+0000', tz='UTC'), 'id': 'b56be073bdc54f03a2350ad9e373bf7f', 'filled': 0}]",2016-04-06 20:00:00+00:00,2016-04,2016-04-06 13:31:00+00:00,7485.935200000065,-719130.9903820057,"[{'amount': 6520, 'last_sale_price': 110.96, 'cost_basis': 236.5935874819026, 'sid': Equity(0 [AAPL])}]",-0.010302450901489846,-0.32750373979786623,0.0,0.0,0,-0.3379664408886924,-1441480.0255820057,714863.1,714863.1,653,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': 'cf1325a9c6da438782b6270485e007e5', 'price': 111.01548, 'dt': Timestamp('2016-04-06 20:00:00+0000', tz='UTC')}]",0.0
2016-04-07 20:00:00+00:00,108.54,2.2359188154521124,-8.349099430820043,-1.5600285884370124,1.2767287098826932e+105,4.542342408659159,0.0069777660561704735,-1085.9527000000235,-1443676.1430820057,708766.2000000001,708766.2000000001,0.0,-0.9644259227567856,708766.2000000001,708766.2000000001,1,-3.685806769702094,8.950284527980928,-0.9644259227567856,"[{'status': 1, 'created': Timestamp('2016-04-06 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-07 20:00:00+0000', tz='UTC'), 'id': 'b56be073bdc54f03a2350ad9e373bf7f', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-04-07 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-07 20:00:00+0000', tz='UTC'), 'id': 'a2b754022ff24c9188a2c56797b8fa34', 'filled': 0}]",2016-04-07 20:00:00+00:00,2016-04,2016-04-07 13:31:00+00:00,-15778.952699999907,-734909.9430820056,"[{'amount': 6530, 'last_sale_price': 108.54, 'cost_basis': 236.39757168177718, 'sid': Equity(0 [AAPL])}]",0.02194169478305752,-0.32346459146010753,0.0,0.0,0,-0.33380580690569644,-1442590.1903820056,723459.2,723459.2,654,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': 'b56be073bdc54f03a2350ad9e373bf7f', 'price': 108.59427000000001, 'dt': Timestamp('2016-04-07 20:00:00+0000', tz='UTC')}]",0.0
2016-04-08 20:00:00+00:00,108.66,2.234209023812854,-8.341268963820045,-1.559941370451059,2.2694334113112436e+105,4.5427233268947615,0.006976076704163003,-1087.1533000001218,-1444763.2963820058,710636.4,710636.4,0.0,-0.9680021308335468,710636.4,710636.4,1,-3.685806769702094,8.950284527980928,-0.9680021308335468,"[{'status': 1, 'created': Timestamp('2016-04-07 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-08 20:00:00+0000', tz='UTC'), 'id': 'a2b754022ff24c9188a2c56797b8fa34', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-04-08 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-08 20:00:00+0000', tz='UTC'), 'id': 'be028caab21a4a3093acc4daeb87fc77', 'filled': 0}]",2016-04-08 20:00:00+00:00,2016-04,2016-04-08 13:31:00+00:00,783.0466999998316,-734126.8963820058,"[{'amount': 6540, 'last_sale_price': 108.66, 'cost_basis': 236.20233889633104, 'sid': Equity(0 [AAPL])}]",-0.0010655002117890833,-0.3234013949959398,0.0,0.0,0,-0.33374022622717536,-1443676.1430820057,708766.2000000001,708766.2000000001,655,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': 'a2b754022ff24c9188a2c56797b8fa34', 'price': 108.71432999999999, 'dt': Timestamp('2016-04-08 20:00:00+0000', tz='UTC')}]",0.0
2016-04-11 20:00:00+00:00,109.02,2.2325028791798758,-8.317730514820045,-1.5600005715722347,3.6972694300313734e+105,4.5402423358657815,0.006972075108674069,-1090.7550999999512,-1445854.0514820057,714081.0,714081.0,0.0,-0.9758230349612146,714081.0,714081.0,1,-3.685806769702094,8.950284527980928,-0.9758230349612146,"[{'status': 1, 'created': Timestamp('2016-04-08 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-11 20:00:00+0000', tz='UTC'), 'id': 'be028caab21a4a3093acc4daeb87fc77', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-04-11 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-11 20:00:00+0000', tz='UTC'), 'id': '01773063c6eb46d697abe4ba9d6ea092', 'filled': 0}]",2016-04-11 20:00:00+00:00,2016-04,2016-04-11 13:31:00+00:00,2353.8449000000255,-731773.0514820057,"[{'amount': 6550, 'last_sale_price': 109.02, 'cost_basis': 236.00825213465725, 'sid': Equity(0 [AAPL])}]",-0.0032063188416069366,-0.32370689187118445,0.0,0.0,0,-0.33405496075998525,-1444763.2963820058,710636.4,710636.4,656,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': 'be028caab21a4a3093acc4daeb87fc77', 'price': 109.07450999999999, 'dt': Timestamp('2016-04-11 20:00:00+0000', tz='UTC')}]",0.0
2016-04-12 20:00:00+00:00,110.44,2.230808954300969,-8.224726136820045,-1.5649867002632998,5.214766715509091e+105,4.536965367748703,0.006983635716201983,-1104.9621999999508,-1446959.0136820057,724486.4,724486.4,0.0,-1.0027873531534037,724486.4,724486.4,1,-3.685806769702094,8.950284527980928,-1.0027873531534037,"[{'status': 1, 'created': Timestamp('2016-04-11 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-12 20:00:00+0000', tz='UTC'), 'id': '01773063c6eb46d697abe4ba9d6ea092', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-04-12 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-12 20:00:00+0000', tz='UTC'), 'id': '4149cefa88244b8fbb7e58c0d8cfe58e', 'filled': 0}]",2016-04-12 20:00:00+00:00,2016-04,2016-04-12 13:31:00+00:00,9300.437800000072,-722472.6136820057,"[{'amount': 6560, 'last_sale_price': 110.44, 'cost_basis': 235.8169228173788, 'sid': Equity(0 [AAPL])}]",-0.012709456546895925,-0.32564485740590077,0.0,0.0,0,-0.3360535141565523,-1445854.0514820057,714081.0,714081.0,657,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '01773063c6eb46d697abe4ba9d6ea092', 'price': 110.49522, 'dt': Timestamp('2016-04-12 20:00:00+0000', tz='UTC')}]",0.0
2016-04-13 20:00:00+00:00,112.04,2.229122231851879,-8.119771838820046,-1.565499916301538,8.497957504450908e+105,4.534501483686019,0.006947376204445227,-1120.970200000098,-1448079.9838820058,736102.8,736102.8,0.0,-1.033885378161209,736102.8,736102.8,1,-3.685806769702094,8.950284527980928,-1.033885378161209,"[{'status': 1, 'created': Timestamp('2016-04-12 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-13 20:00:00+0000', tz='UTC'), 'id': '4149cefa88244b8fbb7e58c0d8cfe58e', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-04-13 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-13 20:00:00+0000', tz='UTC'), 'id': '768803b2e70f46deba27ee437f047850', 'filled': 0}]",2016-04-13 20:00:00+00:00,2016-04,2016-04-13 13:31:00+00:00,10495.429799999925,-711977.1838820057,"[{'amount': 6570, 'last_sale_price': 112.04, 'cost_basis': 235.62861246301446, 'sid': Equity(0 [AAPL])}]",-0.01452709708470623,-0.32789184590022313,0.0,0.0,0,-0.3383707691626761,-1446959.0136820057,724486.4,724486.4,658,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '4149cefa88244b8fbb7e58c0d8cfe58e', 'price': 112.09602000000001, 'dt': Timestamp('2016-04-13 20:00:00+0000', tz='UTC')}]",0.0
2016-04-14 20:00:00+00:00,112.1,2.227428198983028,-8.115835543820046,-1.5655570123643525,1.422295445007535e+106,4.53269158541826,0.006950965742628634,-1121.5704999999143,-1449201.5543820057,737618.0,737618.0,0.0,-1.0365866319670705,737618.0,737618.0,1,-3.685806769702094,8.950284527980928,-1.0365866319670705,"[{'status': 1, 'created': Timestamp('2016-04-13 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-14 20:00:00+0000', tz='UTC'), 'id': '768803b2e70f46deba27ee437f047850', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-04-14 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-14 20:00:00+0000', tz='UTC'), 'id': '20aba9a7669b4f82baab0268e78828f4', 'filled': 0}]",2016-04-14 20:00:00+00:00,2016-04,2016-04-14 13:31:00+00:00,393.6295000000391,-711583.5543820057,"[{'amount': 6580, 'last_sale_price': 112.1, 'cost_basis': 235.44096571155092, 'sid': Equity(0 [AAPL])}]",-0.0005528681380684297,-0.32773819497526063,0.0,0.0,0,-0.33821188479771935,-1448079.9838820058,736102.8,736102.8,659,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '768803b2e70f46deba27ee437f047850', 'price': 112.15605, 'dt': Timestamp('2016-04-14 20:00:00+0000', tz='UTC')}]",0.0
2016-04-15 20:00:00+00:00,109.85,2.225785742405585,-8.263891136320044,-1.5626834573134798,2.2636992082372464e+106,4.529804511746041,0.006999803824732743,-1099.059249999933,-1450300.6136320056,723911.5,723911.5,0.0,-0.9965891371642158,723911.5,723911.5,1,-3.685806769702094,8.950284527980928,-0.9965891371642158,"[{'status': 1, 'created': Timestamp('2016-04-14 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-15 20:00:00+0000', tz='UTC'), 'id': '20aba9a7669b4f82baab0268e78828f4', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-04-15 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-15 20:00:00+0000', tz='UTC'), 'id': '2dc7370e42b045c5939a050c4963881f', 'filled': 0}]",2016-04-15 20:00:00+00:00,2016-04,2016-04-15 13:31:00+00:00,-14805.559249999933,-726389.1136320056,"[{'amount': 6590, 'last_sale_price': 109.85, 'cost_basis': 235.2504724783012, 'sid': Equity(0 [AAPL])}]",0.02080649441492244,-0.3239138902792061,0.0,0.0,0,-0.33427221751947767,-1449201.5543820057,737618.0,737618.0,660,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '20aba9a7669b4f82baab0268e78828f4', 'price': 109.90492499999999, 'dt': Timestamp('2016-04-15 20:00:00+0000', tz='UTC')}]",0.0
2016-04-18 20:00:00+00:00,107.48,2.2241497730527993,-8.420079610320045,-1.563714015181967,3.774878807028792e+106,4.527897846065592,0.00708134055470997,-1075.347400000086,-1451375.9610320057,709368.0,709368.0,0.0,-0.9560113061501265,709368.0,709368.0,1,-3.685806769702094,8.950284527980928,-0.9560113061501265,"[{'status': 1, 'created': Timestamp('2016-04-15 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-18 20:00:00+0000', tz='UTC'), 'id': '2dc7370e42b045c5939a050c4963881f', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-04-18 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-18 20:00:00+0000', tz='UTC'), 'id': '136a9f54b2f44d8aa2ce6f4a8e703112', 'filled': 0}]",2016-04-18 20:00:00+00:00,2016-04,2016-04-18 13:31:00+00:00,-15618.847400000086,-742007.9610320057,"[{'amount': 6600, 'last_sale_price': 107.48, 'cost_basis': 235.05696379272803, 'sid': Equity(0 [AAPL])}]",0.021502039481159807,-0.3199760927393797,0.0,0.0,0,-0.33021566827716947,-1450300.6136320056,723911.5,723911.5,661,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '2dc7370e42b045c5939a050c4963881f', 'price': 107.53374000000001, 'dt': Timestamp('2016-04-18 20:00:00+0000', tz='UTC')}]",0.0
2016-04-19 20:00:00+00:00,106.91,2.222472061268435,-8.457705055820046,-1.563329025729582,6.124879200936962e+106,4.525356738842657,0.007099859510499139,-1069.6445500000846,-1452445.6055820058,706675.1,706675.1,0.0,-0.9475771630959106,706675.1,706675.1,1,-3.685806769702094,8.950284527980928,-0.9475771630959106,"[{'status': 1, 'created': Timestamp('2016-04-18 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-19 20:00:00+0000', tz='UTC'), 'id': '136a9f54b2f44d8aa2ce6f4a8e703112', 'filled': 10}, {'status': 0, 'created': Timestamp('2016-04-19 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2016-04-19 20:00:00+0000', tz='UTC'), 'id': '7593ddfc32374d34930d064ef865f973', 'filled': 0}]",2016-04-19 20:00:00+00:00,2016-04,2016-04-19 13:31:00+00:00,-3762.544550000108,-745770.5055820058,"[{'amount': 6610, 'last_sale_price': 106.91, 'cost_basis': 234.8631778490174, 'sid': Equity(0 [AAPL])}]",0.005070760352445802,-0.3188654065795144,0.0,0.0,0,-0.3290698527476664,-1451375.9610320057,709368.0,709368.0,662,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '136a9f54b2f44d8aa2ce6f4a8e703112', 'price': 106.963455, 'dt': Timestamp('2016-04-19 20:00:00+0000', tz='UTC')}]",0.0
